episode,average_score,best_score
1,180.0,180.0
2,130.0,180.0
3,100.0,180.0
4,115.0,180.0
5,92.0,180.0
6,83.33333333333333,180.0
7,71.42857142857143,180.0
8,65.0,180.0
9,66.66666666666667,180.0
10,76.0,180.0
11,74.54545454545455,180.0
12,71.66666666666667,180.0
13,66.15384615384616,180.0
14,67.14285714285714,180.0
15,65.33333333333333,180.0
16,61.25,180.0
17,60.0,180.0
18,60.0,180.0
19,66.3157894736842,180.0
20,68.0,180.0
21,66.66666666666667,180.0
22,68.18181818181819,180.0
23,66.08695652173913,180.0
24,65.83333333333333,180.0
25,64.0,180.0
26,65.38461538461539,180.0
27,64.44444444444444,180.0
28,67.85714285714286,180.0
29,66.20689655172414,180.0
30,64.66666666666667,180.0
31,63.87096774193548,180.0
32,65.625,180.0
33,67.27272727272727,180.0
34,66.47058823529412,180.0
35,65.14285714285714,180.0
36,65.55555555555556,180.0
37,65.94594594594595,180.0
38,67.89473684210526,180.0
39,67.17948717948718,180.0
40,67.5,180.0
41,66.34146341463415,180.0
42,65.23809523809524,180.0
43,66.51162790697674,180.0
44,65.0,180.0
45,64.0,180.0
46,63.04347826086956,180.0
47,62.12765957446808,180.0
48,62.5,180.0
49,61.63265306122449,180.0
50,61.6,180.0
51,60.78431372549019,180.0
52,60.76923076923077,180.0
53,60.37735849056604,180.0
54,59.629629629629626,180.0
55,60.0,180.0
56,60.0,180.0
57,60.35087719298246,180.0
58,62.41379310344828,180.0
59,62.3728813559322,180.0
60,62.666666666666664,180.0
61,61.63934426229508,180.0
62,60.96774193548387,180.0
63,63.80952380952381,180.0
64,63.125,180.0
65,62.46153846153846,180.0
66,66.66666666666667,180.0
67,67.76119402985074,180.0
68,67.6470588235294,180.0
69,68.1159420289855,180.0
70,68.28571428571429,180.0
71,70.14084507042253,180.0
72,69.72222222222223,180.0
73,70.41095890410959,180.0
74,74.86486486486487,180.0
75,75.73333333333333,180.0
76,75.52631578947368,180.0
77,75.58441558441558,180.0
78,77.6923076923077,180.0
79,77.21518987341773,180.0
80,77.25,180.0
81,78.27160493827161,180.0
82,78.53658536585365,180.0
83,80.0,180.0
84,81.42857142857143,180.0
85,80.47058823529412,180.0
86,80.46511627906976,180.0
87,80.45977011494253,180.0
88,81.13636363636364,180.0
89,82.47191011235955,180.0
90,83.11111111111111,180.0
91,84.3956043956044,180.0
92,84.1304347826087,180.0
93,84.3010752688172,180.0
94,84.68085106382979,180.0
95,85.89473684210526,180.0
96,86.25,180.0
97,87.42268041237114,180.0
98,87.95918367346938,180.0
99,88.08080808080808,180.0
100,88.0,180.0
101,87.6,180.0
102,88.0,180.0
103,89.4,180.0
104,88.4,180.0
105,89.8,180.0
106,91.4,180.0
107,94.8,180.0
108,96.2,180.0
109,96.8,180.0
110,97.6,180.0
111,98.4,180.0
112,99.2,180.0
113,102.0,180.0
114,103.8,180.0
115,103.8,180.0
116,105.2,180.0
117,107.6,180.0
118,107.6,180.0
119,106.6,180.0
120,108.2,180.0
121,109.2,180.0
122,109.6,180.0
123,113.2,180.0
124,114.6,180.0
125,118.6,180.0
126,120.2,180.0
127,121.8,180.0
128,121.2,180.0
129,121.8,180.0
130,122.6,180.0
131,125.0,180.0
132,125.6,180.0
133,125.4,180.0
134,126.6,180.0
135,131.0,180.0
136,133.0,180.0
137,135.2,180.0
138,136.2,180.0
139,137.8,180.0
140,138.2,180.0
141,140.2,180.0
142,144.0,180.0
143,147.0,180.0
144,149.4,180.0
145,151.6,180.0
146,156.2,180.0
147,160.0,180.0
148,162.2,180.0
149,164.2,180.0
150,166.6,180.0
151,169.2,180.0
152,172.4,180.0
153,173.6,180.0
154,175.2,180.0
155,176.6,180.0
156,179.2,180.0
157,181.4,181.4
158,182.6,182.6
159,183.0,183.0
160,183.2,183.2
161,186.0,186.0
162,191.0,191.0
163,191.8,191.8
164,196.4,196.4
165,197.6,197.6
166,198.8,198.8
167,199.2,199.2
168,200.2,200.2
169,200.6,200.6
170,201.0,201.0
171,201.4,201.4
172,203.8,203.8
173,207.6,207.6
174,204.8,207.6
175,205.2,207.6
176,206.6,207.6
177,208.2,208.2
178,207.8,208.2
179,209.4,209.4
180,211.0,211.0
181,213.2,213.2
182,216.0,216.0
183,214.6,216.0
184,213.8,216.0
185,216.2,216.2
186,216.4,216.4
187,219.0,219.0
188,221.2,221.2
189,219.6,221.2
190,220.4,221.2
191,220.4,221.2
192,221.8,221.8
193,223.6,223.6
194,225.2,225.2
195,226.6,226.6
196,229.0,229.0
197,230.0,230.0
198,232.4,232.4
199,235.4,235.4
200,239.0,239.0
201,238.6,239.0
202,240.0,240.0
203,242.2,242.2
204,248.6,248.6
205,251.0,251.0
206,250.4,251.0
207,249.8,251.0
208,254.0,254.0
209,256.0,256.0
210,257.6,257.6
211,259.4,259.4
212,260.4,260.4
213,260.4,260.4
214,260.2,260.4
215,263.2,263.2
216,265.8,265.8
217,266.8,266.8
218,269.8,269.8
219,275.0,275.0
220,275.4,275.4
221,276.4,276.4
222,277.6,277.6
223,276.4,277.6
224,278.6,278.6
225,278.4,278.6
226,278.6,278.6
227,278.2,278.6
228,281.6,281.6
229,283.0,283.0
230,286.2,286.2
231,286.8,286.8
232,288.4,288.4
233,289.4,289.4
234,292.6,292.6
235,289.6,292.6
236,291.2,292.6
237,293.4,293.4
238,295.0,295.0
239,297.0,297.0
240,298.0,298.0
241,296.8,298.0
242,297.6,298.0
243,297.2,298.0
244,298.0,298.0
245,299.0,299.0
246,297.0,299.0
247,294.6,299.0
248,293.2,299.0
249,292.8,299.0
250,292.6,299.0
251,292.8,299.0
252,294.2,299.0
253,295.0,299.0
254,295.4,299.0
255,296.4,299.0
256,294.4,299.0
257,293.4,299.0
258,292.8,299.0
259,293.8,299.0
260,297.0,299.0
261,296.6,299.0
262,293.6,299.0
263,293.4,299.0
264,290.2,299.0
265,293.2,299.0
266,292.8,299.0
267,292.4,299.0
268,292.8,299.0
269,294.8,299.0
270,299.8,299.8
271,301.4,301.4
272,301.0,301.4
273,297.8,301.4
274,301.8,301.8
275,302.0,302.0
276,301.4,302.0
277,301.4,302.0
278,301.0,302.0
279,302.2,302.2
280,302.2,302.2
281,301.4,302.2
282,302.0,302.2
283,305.8,305.8
284,307.2,307.2
285,307.6,307.6
286,311.0,311.0
287,309.6,311.0
288,307.8,311.0
289,310.0,311.0
290,312.2,312.2
291,312.2,312.2
292,311.8,312.2
293,313.0,313.0
294,313.6,313.6
295,313.4,313.6
296,312.0,313.6
297,312.2,313.6
298,313.4,313.6
299,310.0,313.6
300,308.0,313.6
301,309.4,313.6
302,312.0,313.6
303,312.8,313.6
304,309.4,313.6
305,308.8,313.6
306,312.0,313.6
307,310.0,313.6
308,307.0,313.6
309,306.8,313.6
310,306.4,313.6
311,305.0,313.6
312,307.8,313.6
313,306.8,313.6
314,307.2,313.6
315,308.0,313.6
316,306.2,313.6
317,304.8,313.6
318,303.0,313.6
319,300.0,313.6
320,299.2,313.6
321,300.6,313.6
322,300.6,313.6
323,300.4,313.6
324,299.4,313.6
325,296.6,313.6
326,296.6,313.6
327,298.6,313.6
328,296.8,313.6
329,299.8,313.6
330,297.0,313.6
331,295.4,313.6
332,294.2,313.6
333,296.4,313.6
334,293.2,313.6
335,293.8,313.6
336,293.0,313.6
337,290.0,313.6
338,288.6,313.6
339,287.2,313.6
340,288.6,313.6
341,289.8,313.6
342,289.0,313.6
343,287.6,313.6
344,287.0,313.6
345,285.2,313.6
346,285.4,313.6
347,285.0,313.6
348,288.8,313.6
349,291.0,313.6
350,291.8,313.6
351,291.0,313.6
352,287.0,313.6
353,285.6,313.6
354,285.8,313.6
355,285.6,313.6
356,286.4,313.6
357,285.2,313.6
358,285.6,313.6
359,287.2,313.6
360,287.6,313.6
361,287.2,313.6
362,286.6,313.6
363,287.8,313.6
364,289.4,313.6
365,287.8,313.6
366,287.2,313.6
367,287.6,313.6
368,287.0,313.6
369,289.0,313.6
370,286.6,313.6
371,287.0,313.6
372,286.8,313.6
373,290.6,313.6
374,289.6,313.6
375,290.2,313.6
376,290.4,313.6
377,290.4,313.6
378,291.4,313.6
379,290.6,313.6
380,290.6,313.6
381,292.6,313.6
382,290.0,313.6
383,287.6,313.6
384,287.6,313.6
385,287.0,313.6
386,284.2,313.6
387,285.8,313.6
388,286.8,313.6
389,288.4,313.6
390,289.0,313.6
391,288.2,313.6
392,290.0,313.6
393,289.8,313.6
394,289.4,313.6
395,290.2,313.6
396,290.6,313.6
397,290.8,313.6
398,288.0,313.6
399,291.2,313.6
400,290.8,313.6
401,291.8,313.6
402,287.4,313.6
403,284.6,313.6
404,283.4,313.6
405,284.0,313.6
406,283.2,313.6
407,284.4,313.6
408,285.2,313.6
409,285.0,313.6
410,283.2,313.6
411,284.2,313.6
412,282.4,313.6
413,284.8,313.6
414,287.6,313.6
415,284.8,313.6
416,284.4,313.6
417,286.8,313.6
418,286.2,313.6
419,287.2,313.6
420,288.8,313.6
421,289.6,313.6
422,293.4,313.6
423,294.0,313.6
424,295.0,313.6
425,298.0,313.6
426,298.2,313.6
427,297.2,313.6
428,295.6,313.6
429,294.2,313.6
430,298.6,313.6
431,301.0,313.6
432,300.6,313.6
433,299.6,313.6
434,301.8,313.6
435,302.6,313.6
436,304.4,313.6
437,307.0,313.6
438,307.8,313.6
439,308.8,313.6
440,309.4,313.6
441,309.8,313.6
442,309.2,313.6
443,308.4,313.6
444,311.2,313.6
445,313.6,313.6
446,312.2,313.6
447,314.6,314.6
448,312.4,314.6
449,309.2,314.6
450,310.6,314.6
451,310.0,314.6
452,312.8,314.6
453,315.6,315.6
454,317.2,317.2
455,316.8,317.2
456,317.2,317.2
457,319.2,319.2
458,319.0,319.2
459,320.2,320.2
460,317.0,320.2
461,317.0,320.2
462,317.8,320.2
463,314.8,320.2
464,315.0,320.2
465,315.0,320.2
466,313.2,320.2
467,315.2,320.2
468,319.2,320.2
469,317.0,320.2
470,317.4,320.2
471,315.4,320.2
472,316.6,320.2
473,312.8,320.2
474,310.6,320.2
475,311.8,320.2
476,312.2,320.2
477,312.2,320.2
478,310.2,320.2
479,309.2,320.2
480,311.8,320.2
481,309.6,320.2
482,311.6,320.2
483,313.0,320.2
484,314.8,320.2
485,314.2,320.2
486,318.2,320.2
487,315.4,320.2
488,315.0,320.2
489,314.0,320.2
490,313.4,320.2
491,315.0,320.2
492,315.4,320.2
493,315.4,320.2
494,316.4,320.2
495,315.2,320.2
496,314.0,320.2
497,315.8,320.2
498,315.0,320.2
499,313.4,320.2
500,314.6,320.2
501,314.8,320.2
502,320.4,320.4
503,320.6,320.6
504,324.4,324.4
505,324.6,324.6
506,326.2,326.2
507,327.6,327.6
508,328.2,328.2
509,328.8,328.8
510,330.0,330.0
511,331.2,331.2
512,333.0,333.0
513,332.8,333.0
514,332.2,333.0
515,335.0,335.0
516,337.0,337.0
517,334.6,337.0
518,337.2,337.2
519,338.0,338.0
520,338.8,338.8
521,338.2,338.8
522,336.6,338.8
523,338.4,338.8
524,336.8,338.8
525,337.6,338.8
526,337.8,338.8
527,337.0,338.8
528,339.0,339.0
529,340.2,340.2
530,337.6,340.2
531,335.4,340.2
532,336.6,340.2
533,338.4,340.2
534,342.2,342.2
535,341.6,342.2
536,339.2,342.2
537,336.0,342.2
538,334.6,342.2
539,334.2,342.2
540,332.4,342.2
541,333.6,342.2
542,334.4,342.2
543,337.0,342.2
544,334.6,342.2
545,335.8,342.2
546,338.4,342.2
547,339.0,342.2
548,339.6,342.2
549,342.2,342.2
550,341.8,342.2
551,342.6,342.6
552,342.4,342.6
553,343.6,343.6
554,343.2,343.6
555,344.6,344.6
556,343.8,344.6
557,346.2,346.2
558,346.6,346.6
559,345.6,346.6
